mri_image_path,mri_source_class,mri_pred_class_idx,mri_prob_mild_impairment,mri_prob_moderate_impairment,mri_prob_no_impairment,mri_prob_very_mild_impairment
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1543).jpg,Moderate Impairment,2,0.13688527047634125,0.0018192703137174249,0.5331912040710449,0.32810425758361816
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1544).jpg,Moderate Impairment,3,0.050778016448020935,0.02460430935025215,0.05275636166334152,0.8718612790107727
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1545).jpg,Moderate Impairment,2,0.012814022600650787,0.19948476552963257,0.6850669384002686,0.10263426601886749
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1546).jpg,Moderate Impairment,2,0.011203351430594921,4.921249185940724e-08,0.983403742313385,0.005392841063439846
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1547).jpg,Moderate Impairment,2,0.18734775483608246,1.5781499314471148e-05,0.6821689009666443,0.13046756386756897
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1548).jpg,Moderate Impairment,2,0.0012781985569745302,0.039103951305150986,0.8769340515136719,0.08268384635448456
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1549).jpg,Moderate Impairment,1,0.0016016352456063032,0.9448328614234924,0.036097075790166855,0.017468377947807312
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (155).jpg,Moderate Impairment,3,0.03326910361647606,0.25648176670074463,0.03386593610048294,0.6763832569122314
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1550).jpg,Moderate Impairment,1,0.0168602354824543,0.6227447390556335,0.11574862152338028,0.24464641511440277
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1551).jpg,Moderate Impairment,1,0.0014616042608395219,0.9007260203361511,0.08037308603525162,0.017439380288124084
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1552).jpg,Moderate Impairment,1,0.00666989479213953,0.8844116926193237,0.0411563441157341,0.06776197254657745
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1553).jpg,Moderate Impairment,2,0.04560204595327377,0.04171798378229141,0.8979706168174744,0.014709345065057278
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1554).jpg,Moderate Impairment,2,0.0673409178853035,0.017370661720633507,0.7696204781532288,0.1456679254770279
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1555).jpg,Moderate Impairment,3,0.11089266836643219,0.20197810232639313,0.13980282843112946,0.5473264455795288
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1556).jpg,Moderate Impairment,2,0.008658352307975292,4.1289804357802495e-06,0.653704822063446,0.3376326858997345
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1557).jpg,Moderate Impairment,2,0.08723811060190201,0.0008153377566486597,0.8701474666595459,0.041799142956733704
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1558).jpg,Moderate Impairment,3,0.005491179879754782,0.001941847731359303,0.03715963289141655,0.9554073214530945
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1559).jpg,Moderate Impairment,2,0.02376589924097061,0.3456602990627289,0.6127765774726868,0.017797216773033142
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (156).jpg,Moderate Impairment,2,0.04834781587123871,0.007333744782954454,0.5842965841293335,0.36002182960510254
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1560).jpg,Moderate Impairment,1,0.09504816681146622,0.8587687611579895,0.015704557299613953,0.030478456988930702
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1561).jpg,Moderate Impairment,3,0.0035623658914119005,0.00011232450924580917,0.0070914714597165585,0.9892338514328003
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1562).jpg,Moderate Impairment,2,0.08784224092960358,0.27739912271499634,0.500400960445404,0.13435764610767365
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1563).jpg,Moderate Impairment,3,0.004381346516311169,0.007062713615596294,0.4046902656555176,0.5838657021522522
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1564).jpg,Moderate Impairment,1,0.053825732320547104,0.8767833709716797,0.04896005988121033,0.02043081447482109
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1565).jpg,Moderate Impairment,3,0.02219243347644806,0.28098970651626587,0.3331425189971924,0.3636753559112549
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1566).jpg,Moderate Impairment,2,0.00777301425114274,0.04443289339542389,0.9322878122329712,0.015506354160606861
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1567).jpg,Moderate Impairment,3,0.09181005507707596,0.2483738362789154,0.21303793787956238,0.44677817821502686
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1568).jpg,Moderate Impairment,2,0.04241551458835602,5.864834020030685e-05,0.923227846622467,0.034297969192266464
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1569).jpg,Moderate Impairment,3,0.050049565732479095,0.12813109159469604,0.06445222347974777,0.7573671340942383
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (157).jpg,Moderate Impairment,1,0.045749012380838394,0.8395377993583679,0.07875964045524597,0.03595361113548279
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1570).jpg,Moderate Impairment,3,0.004289752338081598,0.0002595284313429147,0.022792411968111992,0.9726583361625671
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1571).jpg,Moderate Impairment,2,0.048085372895002365,1.4141646715870593e-05,0.6858639121055603,0.2660365402698517
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1572).jpg,Moderate Impairment,1,0.04989323392510414,0.6434345841407776,0.03956693783402443,0.26710519194602966
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1573).jpg,Moderate Impairment,3,0.0016952179139479995,0.0022313438821583986,0.010176665149629116,0.9858967661857605
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1574).jpg,Moderate Impairment,2,0.028952941298484802,0.3331506848335266,0.6252004504203796,0.01269591972231865
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1575).jpg,Moderate Impairment,3,0.1145605519413948,0.009546778164803982,0.11925362795591354,0.7566390037536621
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1576).jpg,Moderate Impairment,2,0.10821734368801117,0.00018560857279226184,0.888428807258606,0.0031682283151894808
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1577).jpg,Moderate Impairment,3,0.03352221101522446,0.003246348351240158,0.33100426197052,0.6322271823883057
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1578).jpg,Moderate Impairment,1,0.10341575741767883,0.43228667974472046,0.14678843319416046,0.31750908493995667
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1579).jpg,Moderate Impairment,2,0.20587106049060822,0.007697812747210264,0.7201591730117798,0.06627193838357925
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (158).jpg,Moderate Impairment,2,0.022860931232571602,6.135567673482001e-06,0.9517307281494141,0.025402160361409187
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1580).jpg,Moderate Impairment,2,0.09389890730381012,0.18392248451709747,0.4407045245170593,0.2814740836620331
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1581).jpg,Moderate Impairment,2,0.11233148723840714,2.826257150445599e-05,0.8871634602546692,0.00047673858352936804
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1582).jpg,Moderate Impairment,3,0.03380262479186058,0.005293969996273518,0.3800879716873169,0.5808153748512268
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1583).jpg,Moderate Impairment,2,0.018631570041179657,3.5733684899952323e-09,0.9767003655433655,0.004668085370212793
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1584).jpg,Moderate Impairment,1,0.0009663489763624966,0.9651844501495361,0.030124634504318237,0.0037245023995637894
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1585).jpg,Moderate Impairment,2,0.0003745976136997342,0.00431743124499917,0.8325816988945007,0.1627262383699417
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1586).jpg,Moderate Impairment,1,0.005617688875645399,0.9863207936286926,0.002247075317427516,0.005814410746097565
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1587).jpg,Moderate Impairment,3,0.05911226198077202,0.0635288804769516,0.19485487043857574,0.6825040578842163
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1588).jpg,Moderate Impairment,2,0.0477491058409214,0.1420624554157257,0.572307288646698,0.23788116872310638
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1589).jpg,Moderate Impairment,2,0.0030401593539863825,8.310349585372023e-06,0.993775486946106,0.0031759380362927914
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (159).jpg,Moderate Impairment,1,0.008846522308886051,0.9378786683082581,0.05004445090889931,0.0032304394990205765
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1590).jpg,Moderate Impairment,3,0.008195744827389717,0.000515847816132009,0.22527191042900085,0.7660165429115295
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1591).jpg,Moderate Impairment,3,0.03395736217498779,0.007617289200425148,0.2311132848262787,0.7273120880126953
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1592).jpg,Moderate Impairment,2,0.07224990427494049,0.03257565200328827,0.8901131749153137,0.005061292089521885
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1593).jpg,Moderate Impairment,2,0.013952759094536304,6.0041948017897084e-06,0.9832785725593567,0.0027626410592347383
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1594).jpg,Moderate Impairment,3,0.014472619630396366,0.13119839131832123,0.017328858375549316,0.8370001316070557
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1595).jpg,Moderate Impairment,0,0.7385953068733215,1.619890463189222e-05,0.2570589482784271,0.004329570569097996
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1596).jpg,Moderate Impairment,3,0.003855800023302436,0.03935832902789116,0.17396089434623718,0.7828249335289001
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1597).jpg,Moderate Impairment,3,0.09928274899721146,0.03445104509592056,0.3385562002658844,0.5277100205421448
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1598).jpg,Moderate Impairment,3,0.019088277593255043,0.0369279682636261,0.012692881748080254,0.931290864944458
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1599).jpg,Moderate Impairment,3,0.18294891715049744,0.0010995868360623717,0.18230579793453217,0.6336457133293152
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (16).jpg,Moderate Impairment,1,0.00018356073996983469,0.9844226241111755,0.004083964042365551,0.011309832334518433
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (160).jpg,Moderate Impairment,2,0.002645761240273714,0.2970236837863922,0.6973548531532288,0.0029756412841379642
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1600).jpg,Moderate Impairment,2,0.0011036767391487956,1.418487438620275e-09,0.9686341285705566,0.03026215173304081
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1601).jpg,Moderate Impairment,2,0.008588234893977642,0.3610652983188629,0.6289293766021729,0.001417087740264833
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1602).jpg,Moderate Impairment,2,0.015858080238103867,0.03469255566596985,0.6824151277542114,0.2670342028141022
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1603).jpg,Moderate Impairment,3,0.01697363331913948,0.008276517502963543,0.2338108867406845,0.7409389019012451
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1604).jpg,Moderate Impairment,2,0.08739820867776871,0.15745337307453156,0.7035453915596008,0.05160302296280861
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1605).jpg,Moderate Impairment,3,0.024052344262599945,0.020350176841020584,0.40453875064849854,0.5510587692260742
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1606).jpg,Moderate Impairment,3,0.13173773884773254,0.03030303493142128,0.1293550282716751,0.7086041569709778
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1607).jpg,Moderate Impairment,3,0.07703448086977005,1.5401296877826098e-06,0.27413830161094666,0.6488256454467773
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1608).jpg,Moderate Impairment,2,0.1253364533185959,2.605361032692599e-06,0.833682656288147,0.04097830504179001
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1609).jpg,Moderate Impairment,3,0.20872066915035248,8.33817757666111e-05,0.01569361425936222,0.7755023241043091
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (161).jpg,Moderate Impairment,3,0.0009046715567819774,0.000506143900565803,0.005765202455222607,0.9928239583969116
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1610).jpg,Moderate Impairment,3,0.005626911763101816,0.0011755753075703979,0.04119114577770233,0.9520063996315002
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1611).jpg,Moderate Impairment,2,0.003919973969459534,5.446396698971512e-06,0.6991862654685974,0.2968882918357849
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1612).jpg,Moderate Impairment,2,0.013643044047057629,0.00010024276707554236,0.9014913439750671,0.08476534485816956
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1613).jpg,Moderate Impairment,2,0.08906979858875275,0.07590822875499725,0.6020752191543579,0.2329467087984085
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1614).jpg,Moderate Impairment,0,0.595487117767334,2.0569825210259296e-05,0.4019029438495636,0.0025893929414451122
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1615).jpg,Moderate Impairment,3,0.3720020055770874,0.02141767553985119,0.043709225952625275,0.5628710985183716
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1616).jpg,Moderate Impairment,3,0.019322073087096214,6.094223294894618e-07,0.15573623776435852,0.824941098690033
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1617).jpg,Moderate Impairment,1,0.07888662070035934,0.594805121421814,0.09369934350252151,0.232608824968338
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1618).jpg,Moderate Impairment,2,0.38554084300994873,1.4625947187596466e-05,0.6125903129577637,0.0018541833851486444
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1619).jpg,Moderate Impairment,2,0.0714394748210907,0.009135023690760136,0.8236985802650452,0.09572695940732956
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (162).jpg,Moderate Impairment,2,0.1992027908563614,8.917326255186708e-08,0.7931307554244995,0.007666381075978279
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1620).jpg,Moderate Impairment,2,0.17346540093421936,0.013447688892483711,0.656993567943573,0.15609332919120789
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1621).jpg,Moderate Impairment,3,0.231730654835701,0.07417904585599899,0.2725731134414673,0.42151719331741333
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1622).jpg,Moderate Impairment,3,0.0030182567425072193,0.0001261074357898906,0.005851109977811575,0.9910045862197876
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1623).jpg,Moderate Impairment,0,0.5100881457328796,1.0923749869107269e-06,0.09600728005170822,0.3939034342765808
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1624).jpg,Moderate Impairment,3,0.14776945114135742,0.0004354350967332721,0.23604950308799744,0.6157456040382385
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1625).jpg,Moderate Impairment,2,0.15609759092330933,0.25017249584198,0.5210393667221069,0.07269051671028137
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1626).jpg,Moderate Impairment,3,0.23617932200431824,0.06713316589593887,0.09116796404123306,0.6055194735527039
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1627).jpg,Moderate Impairment,3,0.17410458624362946,2.6155261366511695e-05,0.1461009830236435,0.6797682642936707
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1628).jpg,Moderate Impairment,3,0.005849482491612434,0.44878408312797546,0.03879784047603607,0.5065686106681824
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1629).jpg,Moderate Impairment,3,0.018650861456990242,0.007185054011642933,0.22282779216766357,0.7513362765312195
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (163).jpg,Moderate Impairment,2,0.009651576168835163,0.00015965763304848224,0.9474905133247375,0.04269823059439659
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1630).jpg,Moderate Impairment,0,0.5833981037139893,2.9812532886808185e-08,0.10332561284303665,0.3132762610912323
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1631).jpg,Moderate Impairment,3,0.037767790257930756,0.051495037972927094,0.11275534331798553,0.7979817986488342
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1632).jpg,Moderate Impairment,3,0.1985284388065338,0.00593943428248167,0.05272103473544121,0.7428110241889954
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1633).jpg,Moderate Impairment,2,0.040611155331134796,6.854591629235074e-05,0.9141918420791626,0.04512845724821091
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1634).jpg,Moderate Impairment,3,0.019687872380018234,0.009923296049237251,0.08324241638183594,0.8871464133262634
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1635).jpg,Moderate Impairment,2,0.024617338553071022,0.09775205701589584,0.873176097869873,0.00445460993796587
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1636).jpg,Moderate Impairment,3,0.16387386620044708,1.9774920474446844e-06,0.24057435989379883,0.5955497622489929
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1637).jpg,Moderate Impairment,2,0.0031843881588429213,5.520500723221744e-10,0.986182689666748,0.010632956400513649
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1638).jpg,Moderate Impairment,2,0.011982060968875885,5.5931788665475324e-05,0.9474387764930725,0.04052317887544632
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1639).jpg,Moderate Impairment,2,0.0011665539350360632,0.0019670173060148954,0.9924706220626831,0.004395727999508381
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (164).jpg,Moderate Impairment,1,0.17064593732357025,0.42417818307876587,0.2966292202472687,0.10854668915271759
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1640).jpg,Moderate Impairment,2,0.22478950023651123,0.0037181421648710966,0.667945384979248,0.10354698449373245
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1641).jpg,Moderate Impairment,2,0.053141847252845764,5.347231635255412e-08,0.8937810659408569,0.05307703837752342
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1642).jpg,Moderate Impairment,2,0.0006130493129603565,9.718541249537083e-11,0.9988476037979126,0.0005392845487222075
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1643).jpg,Moderate Impairment,3,0.032353296875953674,0.08181429654359818,0.026048865169286728,0.8597835302352905
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1644).jpg,Moderate Impairment,2,0.09017150104045868,0.008907919749617577,0.8729367852210999,0.027983741834759712
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1645).jpg,Moderate Impairment,0,0.48652902245521545,0.00902743823826313,0.1502593755722046,0.3541841506958008
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1646).jpg,Moderate Impairment,2,0.3578766882419586,0.00027500095893628895,0.6409420371055603,0.0009063429897651076
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1647).jpg,Moderate Impairment,2,0.03247245401144028,2.0781397324753925e-05,0.945658266544342,0.02184860222041607
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1648).jpg,Moderate Impairment,3,0.0007877789903432131,0.31707608699798584,0.02044263854622841,0.6616935729980469
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1649).jpg,Moderate Impairment,3,0.004100007936358452,7.729096296316129e-08,0.09671298414468765,0.899186909198761
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (165).jpg,Moderate Impairment,3,0.004590758588165045,1.8486480257706717e-05,0.0012424607994034886,0.9941482543945312
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1650).jpg,Moderate Impairment,1,0.14855903387069702,0.5970935821533203,0.08783604949712753,0.16651131212711334
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1651).jpg,Moderate Impairment,1,0.04908489063382149,0.7766280174255371,0.10468427836894989,0.06960274279117584
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1652).jpg,Moderate Impairment,1,0.028111524879932404,0.846497118473053,0.09417793154716492,0.031213460490107536
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1653).jpg,Moderate Impairment,3,0.053615275770425797,8.173195737981587e-07,0.16285771131515503,0.7835262417793274
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1654).jpg,Moderate Impairment,3,0.014234954491257668,0.0006111092516221106,0.07583647966384888,0.9093175530433655
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1655).jpg,Moderate Impairment,3,0.1741478145122528,0.04564821720123291,0.13487441837787628,0.6453295350074768
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1656).jpg,Moderate Impairment,3,0.3443072736263275,2.7114721888210624e-05,0.057772718369960785,0.5978928804397583
E:\ML\silero-python\Alzheimers-Disease-Classification\Combined Dataset\train\Moderate Impairment\ModerateImpairment (1657).jpg,Moderate Impairment,2,0.019955432042479515,1.3075765359360503e-08,0.9740912318229675,0.005953324027359486
